target_price_m2,obj_grp_cstr_year,obj_grp_m2,inp_sell_date_dow,inp_nr_rooms,inp_adress_floor,inp_grp_m2_int,inp_grp_mnth_fee_to_m2_int,inp_grp_cstr_year_int,inp_mnth_fee_to_m2,inp_construction_year,inp_m2,inp_mnth_fee_to_nr_rooms,inp_mnth_fee,grp_tot_duration_time_mins,grp_tot_transit_distance_km,grp_lng,grp_lat,inp_lat,inp_lng,inp_distance_first_transit_km,inp_tot_transit_distance_km,inp_tot_duration_time_mins,inp_sub_agg_distance_num_km_steps_bus_sum,inp_sub_agg_distance_num_km_steps_heavy_rail_sum,inp_sub_agg_distance_num_km_steps_subway_sum,inp_sub_agg_distance_num_km_steps_tram_sum,inp_sub_agg_duration_time_mins_steps_bus_sum,inp_sub_agg_duration_time_mins_steps_heavy_rail_sum,inp_sub_agg_duration_time_mins_steps_subway_sum,inp_sub_agg_duration_time_mins_steps_tram_sum,inp_distance_to_sea_km,inp_duration_time_transit_prct_bus,inp_duration_time_transit_prct_rail,inp_duration_time_transit_prct_subway,inp_duration_time_transit_prct_tram,inp_distance_traveled_transit_prct_transit,inp_distance_traveled_transit_prct_bus,inp_distance_traveled_transit_prct_rail,inp_distance_traveled_transit_prct_subway,inp_distance_traveled_transit_prct_tram,inp_distance_traveled_transit_prct_sea,inp_tot_transit_steps_count,inp_sub_agg_transit_steps_bus_count,inp_sub_agg_transit_steps_heavy_rail_count,inp_sub_agg_transit_steps_subway_count,inp_sub_agg_transit_steps_tram_count,inp_f_wlk_bus_wlk,inp_f_wlk_subway_wlk,inp_f_wlk_heavyrail_wlk,inp_f_wlk_bus_subway_wlk,inp_f_wlk_bus_heavyrail_wlk,inp_f_wlk_subway_subway_wlk,inp_f_wlk_tram_subway_wlk,inp_f_wlk_tram_heavyrail_wlk,inp_f_wlk_bus_subway_subway_wlk,inp_f_wlk_subway_tram_heavyrail_wlk,inp_f_first_transit_bus,inp_f_first_transit_subway,inp_f_first_transit_tram,inp_f_first_transit_heavy_rail,inp_f_first_transit_walking
69167.0,"(1935.0, 1940.0]","(55.0, 60.0]",3,2.0,3,8,8,7,60,1939.0,60.0,1793,3586,"(15.0, 20.0]","(6.0, 8.0]","(17.967, 17.987]","(59.336, 59.346]",59.33655899999999,17.9768524,0.4,7.0920000000000005,20.0,0.0,0.0,6.6,0.0,0.0,0.0,14.0,0.0,0.8152413246973531,0.0,0.0,0.7,0.0,0.05640157924421885,0.0,0.0,0.9306260575296108,0.0,0.11495224544519925,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87143.0,"(1940.0, 1945.0]","(40.0, 45.0]",3,2.0,2,5,12,8,79,1941.0,42.0,1662,3325,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.3365546,18.030353100000003,0.6,2.6919999999999997,12.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1481650360101862,0.0,0.0,0.3333333333333333,0.0,0.22288261515601784,0.0,0.0,0.7429420505200593,0.0,0.055039017834393085,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93023.0,"(1879.999, 1890.0]",,3,4.0,2,-1,2,0,29,1887.0,129.0,935,3741,"(5.0, 10.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.326, 59.336]",59.33216099999999,18.0450222,0.1,1.0,9.0,0.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2936212199130861,0.3333333333333333,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.2936212199130861,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82558.0,"(1930.0, 1935.0]","(40.0, 45.0]",2,2.0,2,5,8,6,56,1935.0,43.0,1202,2405,"(5.0, 10.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.342271,18.091217999999998,0.3,2.592,8.0,0.0,0.0,2.2,0.0,0.0,0.0,4.0,0.0,1.2146648967354818,0.0,0.0,0.5,0.0,0.11574074074074073,0.0,0.0,0.8487654320987654,0.0,0.4686207163331335,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
98611.0,"(1955.0, 1960.0]","(35.0, 40.0]",2,1.0,2,4,7,11,51,1960.0,36.0,1850,1850,"(10.0, 15.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.326, 59.336]",59.3351316,18.035061,0.3,1.6,12.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.20450974460095075,0.3333333333333333,0.0,0.0,0.0,0.1875,0.625,0.0,0.0,0.0,0.1278185903755942,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45769.0,"(2015.0, 2020.0]","(60.0, 70.0]",2,3.0,2,9,7,19,53,2019.0,65.0,1147,3440,"(25.0, 30.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.3553794,17.8816869,0.015,13.507,29.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.481318083161996,0.0,0.0,0.9310344827586208,0.0,0.0011105352780039976,0.0,0.0,0.9920781816835714,0.0,0.4798488252877764,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46154.0,"(2015.0, 2020.0]","(60.0, 70.0]",2,3.0,7,9,7,19,53,2018.0,65.0,1147,3440,"(25.0, 30.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.3553414,17.8842093,0.1,13.592,30.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.342024601567098,0.0,0.0,0.9,0.0,0.007357268981753973,0.0,0.0,0.9858740435550324,0.0,0.466599808826302,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93205.0,"(1900.0, 1910.0]","(35.0, 40.0]",2,2.0,2,4,2,2,30,1906.0,39.0,594,1189,"(5.0, 10.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.316, 59.326]",59.31862149999999,18.072280600000003,0.2,1.7919999999999998,8.0,0.0,0.0,1.5,0.0,0.0,0.0,4.0,0.0,0.4031876333523132,0.0,0.0,0.5,0.0,0.11160714285714286,0.0,0.0,0.8370535714285714,0.0,0.2249930989689248,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77143.0,"(1935.0, 1940.0]","(30.0, 35.0]",2,2.0,2,3,9,7,64,1940.0,35.0,1118,2235,"(20.0, 25.0]","(6.0, 8.0]","(17.987, 18.007]","(59.296, 59.306]",59.301526100000004,17.9997999,0.6,7.691999999999998,22.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,1.4971911418620467,0.0,0.0,0.6363636363636364,0.0,0.078003120124805,0.0,0.0,0.9100364014560584,0.0,0.194642634147432,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109615.0,"(1935.0, 1940.0]","(25.0, 30.0]",2,1.0,2,2,7,7,51,1939.0,26.0,1314,1314,"(10.0, 15.0]","(4.0, 6.0]","(18.027, 18.326]","(59.346, 59.546]",59.347600699999994,18.0965513,0.6,4.092,14.0,0.0,0.0,3.4,0.0,0.0,0.0,6.0,0.0,1.813072910746932,0.0,0.0,0.42857142857142855,0.0,0.1466275659824047,0.0,0.0,0.83088954056696,0.0,0.44307744641909386,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83333.0,"(1890.0, 1900.0]","(55.0, 60.0]",2,2.0,2,8,4,1,36,1894.0,60.0,1084,2169,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.306, 59.316]",59.31198929999999,18.0766322,0.9,3.266,15.0,0.0,2.3,0.0,0.0,0.0,3.0,0.0,0.0,0.8675996381543049,0.0,0.2,0.0,0.0,0.2755664421310472,0.0,0.7042253521126761,0.0,0.0,0.2656459394226286,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30688.0,"(1955.0, 1960.0]",,2,4.0,2,-1,7,11,53,1960.0,94.5,1245,4980,"(30.0, 40.0]","(12.0, 14.0]","(17.907, 17.927]","(59.276, 59.286]",59.2836892,17.914244,0.7,12.592,32.0,0.0,0.0,11.8,0.0,0.0,0.0,22.0,0.0,5.399030463123814,0.0,0.0,0.6875,0.0,0.055590851334180416,0.0,0.0,0.93710292249047,0.0,0.4287667140346103,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100000.0,"(1925.0, 1930.0]","(40.0, 45.0]",2,2.0,5,5,7,5,51,1926.0,43.0,1092,2185,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.340908299999995,18.0381053,0.2,3.1919999999999997,11.0,0.0,0.0,2.9,0.0,0.0,0.0,7.0,0.0,0.4628905301244692,0.0,0.0,0.6363636363636364,0.0,0.06265664160401002,0.0,0.0,0.9085213032581452,0.0,0.14501583023949538,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100000.0,"(1935.0, 1940.0]","(30.0, 35.0]",2,1.0,4,3,12,7,79,1938.0,31.0,2461,2461,"(-0.001, 5.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.326, 59.336]",59.3300493,18.0471267,0.2,1.1920000000000002,5.0,0.0,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.219866704021858,0.0,0.0,0.4,0.0,0.16778523489932884,0.0,0.0,0.7550335570469798,0.0,0.18445193290424325,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78462.0,"(1925.0, 1930.0]","(60.0, 70.0]",2,2.0,2,9,5,5,44,1926.0,65.0,1438,2876,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.3445605,18.0347872,0.6,3.592,15.0,0.0,0.0,2.9,0.0,0.0,0.0,7.0,0.0,0.801246893518741,0.0,0.0,0.4666666666666667,0.0,0.16703786191536749,0.0,0.0,0.8073496659242761,0.0,0.22306427993283434,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
106667.0,"(1955.0, 1960.0]","(25.0, 30.0]",2,1.0,1,2,10,11,68,1960.0,30.0,2036,2036,"(5.0, 10.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.336, 59.346]",59.33685989999999,18.0532691,0.6,0.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272330103425716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7120550172376193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94444.0,"(1900.0, 1910.0]","(60.0, 70.0]",2,2.0,4,9,2,2,25,1907.0,63.0,777,1554,"(10.0, 15.0]","(4.0, 6.0]","(18.027, 18.326]","(59.336, 59.346]",59.34351579999999,18.0579711,0.6,4.166,11.0,0.0,3.5,0.0,0.0,0.0,3.0,0.0,0.0,1.157148658310866,0.0,0.2727272727272727,0.0,0.0,0.14402304368698993,0.0,0.8401344215074413,0.0,0.0,0.277760119613746,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52463.0,"(1955.0, 1960.0]","(60.0, 70.0]",2,2.0,2,9,9,11,65,1960.0,67.0,2184,4367,"(20.0, 25.0]","(8.0, 10.0]","(17.967, 17.987]","(59.286, 59.296]",59.292575799999995,17.975271300000003,0.5,8.692,23.0,0.0,0.0,8.1,0.0,0.0,0.0,16.0,0.0,2.688612727999097,0.0,0.0,0.6956521739130435,0.0,0.05752416014726185,0.0,0.0,0.9318913943856421,0.0,0.3093203782787732,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70833.0,"(1935.0, 1940.0]","(45.0, 50.0]",2,2.0,2,6,11,7,75,1938.0,48.0,1810,3620,"(10.0, 15.0]","(4.0, 6.0]","(18.027, 18.326]","(59.296, 59.306]",59.29578120000001,18.091720199999997,0.1,4.792,15.0,0.0,0.0,4.6,0.0,0.0,0.0,13.0,0.0,1.05132150769679,0.0,0.0,0.8666666666666667,0.0,0.02086811352253757,0.0,0.0,0.9599332220367278,0.0,0.21939096571301964,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30000.0,"(1980.0, 1990.0]","(80.0, 90.0]",1,4.0,1,11,6,14,50,1986.0,81.0,1013,4053,"(25.0, 30.0]","(18.0, 100.0]","(17.816, 17.866]","(59.346, 59.546]",59.376043300000006,17.861363,0.6,22.866,29.0,2.0,20.2,0.0,0.0,7.0,14.0,0.0,0.0,8.401821859767232,0.2413793103448276,0.4827586206896552,0.0,0.0,0.026239832065074783,0.08746610688358261,0.8834076795241843,0.0,0.0,0.3674373244016107,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26316.0,"(1955.0, 1960.0]","(70.0, 80.0]",1,3.0,2,10,7,11,54,1958.0,76.0,1355,4066,"(30.0, 40.0]","(12.0, 14.0]","(18.007, 18.027]","(59.256, 59.266]",59.2583041,18.016656,1.9,12.665999999999999,37.0,0.0,10.7,0.0,0.0,0.0,13.0,0.0,0.0,5.45067581401316,0.0,0.35135135135135137,0.0,0.0,0.15000789515237642,0.0,0.8447813042791725,0.0,0.0,0.4303391610621475,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109375.0,"(1970.0, 1980.0]","(30.0, 35.0]",1,1.0,2,3,2,13,28,1977.0,32.0,883,883,"(10.0, 15.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.326, 59.336]",59.330457700000004,18.0390792,0.6,1.5919999999999999,11.0,0.0,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.4543496779662817,0.0,0.0,0.18181818181818185,0.0,0.3768844221105527,0.0,0.0,0.5653266331658291,0.0,0.2853955263607297,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
95000.0,"(2015.0, 2020.0]","(20.0, 25.0]",1,1.0,2,1,8,19,57,2019.0,21.3,1209,1209,"(10.0, 15.0]","(4.0, 6.0]","(18.027, 18.326]","(59.296, 59.306]",59.29833849999999,18.038975399999998,0.6,5.666,15.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.822118126538655,0.0,0.4,0.0,0.0,0.10589481115425343,0.0,0.8824567596187788,0.0,0.0,0.1450967395938325,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44271.0,"(1955.0, 1960.0]","(45.0, 50.0]",1,2.0,2,6,7,11,51,1957.0,48.0,1214,2428,"(30.0, 40.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.354663499999994,17.8843209,0.2,13.692,31.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.316859564442617,0.0,0.0,0.8709677419354839,0.0,0.014607069821793746,0.0,0.0,0.9786736780601812,0.0,0.4613540435613948,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29545.0,"(1955.0, 1960.0]","(70.0, 80.0]",1,3.0,2,10,7,11,51,1960.0,77.0,1312,3935,"(25.0, 30.0]","(10.0, 12.0]","(17.907, 17.927]","(59.346, 59.546]",59.38162089999999,17.9124883,0.069,11.661,26.0,2.0,0.0,9.5,0.0,8.0,0.0,16.0,0.0,6.424082765837452,0.3076923076923077,0.0,0.6153846153846154,0.0,0.00591715976331361,0.17151187719749594,0.0,0.8146814166881057,0.0,0.5509032472204316,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63363.0,"(1990.0, 2000.0]","(55.0, 60.0]",1,3.0,1,8,11,15,73,1991.0,56.5,1379,4137,"(5.0, 10.0]","(2.0, 4.0]","(18.027, 18.326]","(59.306, 59.316]",59.3125983,18.058198,0.5,2.866,10.0,0.0,2.3,0.0,0.0,0.0,3.0,0.0,0.0,0.7072693936295696,0.0,0.3,0.0,0.0,0.1744591765526867,0.0,0.8025122121423587,0.0,0.0,0.2467792720270655,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47778.0,"(2015.0, 2020.0]","(40.0, 45.0]",1,2.0,2,5,6,19,50,2019.0,45.0,1135,2270,"(30.0, 40.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.35277499999999,17.8858813,0.5,13.992,35.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.181917844996575,0.0,0.0,0.7714285714285715,0.0,0.0357347055460263,0.0,0.0,0.9576901086335048,0.0,0.44181802780135615,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55758.0,"(2015.0, 2020.0]","(30.0, 35.0]",1,1.0,2,3,7,19,54,2019.0,33.0,1790,1790,"(30.0, 40.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.353364299999996,17.8862067,0.4,13.892,33.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.1786213637541545,0.0,0.0,0.8181818181818182,0.0,0.028793550244745177,0.0,0.0,0.9645839331989634,0.0,0.44476111170127797,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44286.0,"(1970.0, 1980.0]","(30.0, 35.0]",1,1.5,2,3,10,13,67,1977.0,35.0,1561,2342,"(20.0, 25.0]","(12.0, 14.0]","(17.927, 17.947]","(59.346, 59.546]",59.40299719999999,17.9386371,0.2,12.692,22.0,0.0,0.0,12.4,0.0,0.0,0.0,18.0,0.0,7.57673777416895,0.0,0.0,0.8181818181818182,0.0,0.01575795776867318,0.0,0.0,0.9769933816577372,0.0,0.5969695693483257,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76095.0,"(2010.0, 2015.0]","(50.0, 55.0]",1,2.0,6,7,9,18,65,2015.0,52.5,1719,3438,"(10.0, 15.0]","(2.0, 4.0]","(18.007, 18.027]","(59.336, 59.346]",59.33664279999999,18.013914800000002,0.3,3.492,11.0,0.0,0.0,3.1,0.0,0.0,0.0,6.0,0.0,0.40165195706707596,0.0,0.0,0.5454545454545454,0.0,0.0859106529209622,0.0,0.0,0.8877434135166095,0.0,0.11502060626204925,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69231.0,"(1955.0, 1960.0]","(25.0, 30.0]",1,1.0,2,2,9,11,63,1956.0,26.0,1626,1626,"(30.0, 40.0]","(10.0, 12.0]","(18.027, 18.326]","(59.256, 59.266]",59.263516900000006,18.0340408,0.2,11.292,34.0,6.1,0.0,4.9,0.0,20.0,0.0,10.0,0.0,4.68755357247794,0.5882352941176471,0.0,0.29411764705882354,0.0,0.01771165426850868,0.5402054551895147,0.0,0.43393552957846265,0.0,0.4151216412042101,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42045.0,"(2015.0, 2020.0]","(60.0, 70.0]",1,2.0,3,9,7,19,53,2018.0,66.0,1746,3493,"(30.0, 40.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.3553214,17.8852905,0.2,13.692,31.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.282262205735858,0.0,0.0,0.8709677419354839,0.0,0.014607069821793746,0.0,0.0,0.9786736780601812,0.0,0.4588272133899984,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60755.0,"(1945.0, 1950.0]","(50.0, 55.0]",1,2.0,3,7,8,9,57,1947.0,53.0,1522,3044,"(25.0, 30.0]","(8.0, 10.0]","(17.967, 17.987]","(59.296, 59.306]",59.2991794,17.9833812,0.8,8.992,27.0,0.0,0.0,8.1,0.0,0.0,0.0,16.0,0.0,1.9013530863077293,0.0,0.0,0.5925925925925926,0.0,0.0889679715302491,0.0,0.0,0.900800711743772,0.0,0.21144940906447168,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36345.0,"(2005.0, 2010.0]",,1,4.0,2,-1,8,17,56,2008.0,119.0,1657,6628,"(10.0, 15.0]","(8.0, 10.0]","(17.987, 18.007]","(59.276, 59.286]",59.27979740000001,18.0058269,0.4,8.066,15.0,0.0,7.6,0.0,0.0,0.0,9.0,0.0,0.0,3.494952305119984,0.0,0.6,0.0,0.0,0.04959087527894867,0.0,0.9422266303000246,0.0,0.0,0.4332943596726982,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55556.0,"(1955.0, 1960.0]","(35.0, 40.0]",1,1.0,7,4,10,11,68,1960.0,36.0,2457,2457,"(20.0, 25.0]","(14.0, 16.0]","(18.027, 18.326]","(59.236, 59.246]",59.2387032,18.105994100000004,0.5,15.765999999999998,22.0,0.0,15.2,0.0,0.0,0.0,15.0,0.0,0.0,7.385489925807513,0.0,0.6818181818181818,0.0,0.0,0.03171381453761258,0.0,0.9640999619434224,0.0,0.0,0.4684441155529312,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41864.0,"(1955.0, 1960.0]","(55.0, 60.0]",1,2.0,2,8,9,11,61,1960.0,59.0,1786,3571,"(20.0, 25.0]","(18.0, 100.0]","(17.887, 17.907]","(59.346, 59.546]",59.354175899999994,17.9060664,0.0,19.226,22.0,3.8,15.3,0.0,0.0,11.0,9.0,0.0,0.0,5.1154635736296346,0.5,0.4090909090909091,0.0,0.0,0.0,0.19764901695620515,0.7957973577447207,0.0,0.0,0.26607009121136144,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69500.0,"(1950.0, 1955.0]","(25.0, 30.0]",1,1.0,2,2,11,10,74,1953.0,30.0,2232,2232,"(25.0, 30.0]","(10.0, 12.0]","(17.947, 17.967]","(59.276, 59.286]",59.28533150000001,17.956970300000002,0.7,10.292,29.0,0.0,0.0,9.5,0.0,0.0,0.0,19.0,0.0,3.7842806410219008,0.0,0.0,0.6551724137931034,0.0,0.06801399144966963,0.0,0.0,0.9230470268169452,0.0,0.3676914730880199,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42857.0,"(1940.0, 1945.0]","(60.0, 70.0]",1,3.0,2,9,8,8,60,1944.0,63.0,1270,3811,"(15.0, 20.0]","(8.0, 10.0]","(17.947, 17.967]","(59.336, 59.346]",59.3369235,17.952051899999997,0.083,8.475000000000001,20.0,0.0,0.0,8.3,0.0,0.0,0.0,18.0,0.0,2.075506693365948,0.0,0.0,0.9,0.0,0.009793510324483777,0.0,0.0,0.9793510324483776,0.0,0.24489754493993485,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53061.0,"(2010.0, 2015.0]","(45.0, 50.0]",1,2.0,2,6,9,18,62,2013.0,49.0,1526,3051,"(20.0, 25.0]","(14.0, 16.0]","(18.027, 18.326]","(59.236, 59.246]",59.23868809999999,18.1006552,0.5,15.765999999999998,22.0,0.0,15.2,0.0,0.0,0.0,15.0,0.0,0.0,7.315663947555053,0.0,0.6818181818181818,0.0,0.0,0.03171381453761258,0.0,0.9640999619434224,0.0,0.0,0.4640152193045194,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
59375.0,"(1955.0, 1960.0]","(30.0, 35.0]",1,1.0,2,3,10,11,66,1960.0,32.0,2118,2118,"(30.0, 40.0]","(14.0, 16.0]","(17.867, 17.887]","(59.346, 59.546]",59.3626058,17.8695757,0.2,14.792,32.0,0.0,0.0,14.5,0.0,0.0,0.0,29.0,0.0,7.373444352296356,0.0,0.0,0.90625,0.0,0.013520822065981613,0.0,0.0,0.9802595997836668,0.0,0.4984751455040802,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38393.0,"(2000.0, 2005.0]","(80.0, 90.0]",1,2.5,2,11,8,16,59,2004.0,84.0,1999,4997,"(15.0, 20.0]","(8.0, 10.0]","(17.987, 18.007]","(59.286, 59.296]",59.288979899999994,18.0038218,0.2,8.866,17.0,1.0,7.6,0.0,0.0,5.0,9.0,0.0,0.0,2.672553116283551,0.29411764705882354,0.5294117647058824,0.0,0.0,0.02255808707421611,0.11279043537108055,0.857207308820212,0.0,0.0,0.3014384295379597,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
104286.0,"(1940.0, 1945.0]","(30.0, 35.0]",1,2.0,2,3,6,8,49,1942.0,35.0,854,1707,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.316, 59.326]",59.31997679999999,18.057934,0.4,2.992,12.0,0.0,0.0,2.5,0.0,0.0,0.0,6.0,0.0,0.20577568693495546,0.0,0.0,0.5,0.0,0.13368983957219252,0.0,0.0,0.8355614973262032,0.0,0.06877529643547976,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
72821.0,"(1945.0, 1950.0]","(35.0, 40.0]",1,2.0,6,4,8,9,58,1947.0,39.0,1132,2264,"(25.0, 30.0]","(6.0, 8.0]","(17.987, 18.007]","(59.306, 59.316]",59.3155574,17.994239999999998,0.6,7.492000000000001,26.0,1.9,0.0,4.9,0.0,7.0,0.0,10.0,0.0,0.2300898271244703,0.2692307692307692,0.0,0.38461538461538464,0.0,0.08008542445274959,0.2536038441003737,0.0,0.6540309663641217,0.0,0.030711402445871637,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63366.0,"(2010.0, 2015.0]",,7,4.0,2,-1,6,18,46,2014.0,102.5,1175,4699,"(15.0, 20.0]","(4.0, 6.0]","(18.027, 18.326]","(59.306, 59.316]",59.30981449999999,18.1041983,0.4,4.191999999999998,18.0,2.2,0.0,1.5,0.0,6.0,0.0,4.0,0.0,0.2027130726648997,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0954198473282443,0.5248091603053436,0.0,0.3578244274809161,0.0,0.04835712611281006,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46385.0,"(2015.0, 2020.0]","(60.0, 70.0]",7,3.0,1,9,7,19,53,2019.0,65.0,1147,3440,"(25.0, 30.0]","(12.0, 14.0]","(17.867, 17.887]","(59.346, 59.546]",59.3553794,17.8816869,0.015,13.507,29.0,0.0,0.0,13.4,0.0,0.0,0.0,27.0,0.0,6.481318083161996,0.0,0.0,0.9310344827586208,0.0,0.0011105352780039976,0.0,0.0,0.9920781816835714,0.0,0.4798488252877764,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26301.0,"(1970.0, 1980.0]","(70.0, 80.0]",7,3.0,2,10,8,13,58,1976.0,73.0,1414,4242,"(25.0, 30.0]","(14.0, 16.0]","(17.907, 17.927]","(59.346, 59.546]",59.415502000000004,17.9208172,0.5,15.092,28.0,0.0,0.0,14.5,0.0,0.0,0.0,21.0,0.0,9.262276138500585,0.0,0.0,0.75,0.0,0.033130135170951494,0.0,0.0,0.9607739199575934,0.0,0.6137209209184061,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37872.0,"(1960.0, 1970.0]","(45.0, 50.0]",7,2.0,3,6,10,12,67,1961.0,47.0,1568,3135,"(25.0, 30.0]","(10.0, 12.0]","(17.907, 17.927]","(59.346, 59.546]",59.3816829,17.9124064,0.066,11.658,26.0,2.0,0.0,9.5,0.0,8.0,0.0,16.0,0.0,6.43224410114482,0.3076923076923077,0.0,0.6153846153846154,0.0,0.005661348430262481,0.171556013038257,0.0,0.8148910619317208,0.0,0.5517450764406262,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
